id,phrase,source,ragil,is_verified,visibility_tier,category,vip_source,has_notes,corpus_role,rule_applied,confidence,cluster_id
"2a050f2f-7132-457c-aba6-072d579124be","נטף","promoted:raw_docx_v2",139,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2a057aa5-8ac2-494b-8261-798488499ced","אור שבעת הימים","promoted:raw_docx_v2",1084,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_multiword_dictionary_phrase","high",""
"2a0984c9-11db-4b3d-bea5-06cb0e83bbad","שוט","promoted:raw_docx_v2",315,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2a11beb8-2c33-4002-8c4b-2d11e78cc69b","פרסומי ניסא","promoted:raw_docx_v2",517,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2a1fc032-c6ef-4f57-8450-5ad08f69aeab","נסע","promoted:raw_docx_v2",180,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2a26a232-a8c7-484b-94c1-50408443ed0c","נטה","promoted:raw_docx_v2",64,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2a45aa9e-9487-4813-9837-7ab6821594b8","פינחס","promoted:raw_docx_v2",208,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2a4bb473-9e03-44af-b4db-85703da51844","ימין שמאל אמצע","promoted:raw_docx_v2",682,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_multiword_dictionary_phrase","high",""
"2a53e98d-5792-46d1-8da9-6250da3e5c83","קצר","promoted:raw_docx_v2",390,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2a5411b1-fab3-4595-bfde-3f6da976e633","נחשון","promoted:raw_docx_v2",414,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2a541895-03c5-4661-8d88-5a4c84f8d476","יחיד ממאה","promoted:raw_docx_v2",118,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2a5d7e9b-9f93-4250-91e8-4da4c8dd3d99","עיכול","promoted:raw_docx_v2",136,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2a635574-2637-4eec-876f-b00bafeb6149","טלפון","promoted:raw_docx_v2",175,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2a683b5d-9f54-4887-9c7e-cad333021c57","מותן","promoted:raw_docx_v2",496,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2a687c2c-ce17-4ec0-baad-3b724087dab4","שמות בני ישראל","promoted:raw_docx_v2",1349,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_multiword_dictionary_phrase","high",""
"2a6e9223-cc16-4a7e-a07e-3c116bbfe44d","תגמול","promoted:raw_docx_v2",479,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2a6edf56-ae96-4ef5-9082-32442ead95ca","פקדה","promoted:raw_docx_v2",189,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2a7eb112-75cb-4380-8081-ecb8b0c8efa4","מסלה","promoted:raw_docx_v2",135,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2a81686c-7268-4fe6-a57a-971385317547","אחרון","promoted:raw_docx_v2",265,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2a87bc09-0d72-4267-8cf1-8faf04a10b59","טור","promoted:raw_docx_v2",215,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2a8d59f6-6825-4972-ae5c-51e449b63c08","עקימת שפתים","promoted:raw_docx_v2",1450,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2a8f2b6e-f299-4415-b6ab-00da37bb0181","צדיק כתמר יפרח","promoted:raw_docx_v2",1162,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_multiword_dictionary_phrase","high",""
"2a935d8e-1812-4374-937f-48bcb509d2d1","מץ","promoted:raw_docx_v2",130,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2a96e922-beb1-4fac-aa09-06c76a359ab4","תיקו","promoted:raw_docx_v2",516,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2a995a72-6217-494e-ae29-648490d308fc","יערות","promoted:raw_docx_v2",686,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2a9e892b-fd5d-4f76-ae2b-df3ba150fb06","ששת","promoted:raw_docx_v2",1000,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2aa72c19-2875-4ffa-976e-6df87f0fafe5","חצוצרות","promoted:raw_docx_v2",800,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2aa7e3ff-decc-41e0-8e6b-e374162f3162","אסור חמור","promoted:raw_docx_v2",521,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2aa8db65-381c-4f9d-839d-52182967d7b7","צהב","promoted:raw_docx_v2",97,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2aaa9094-0ade-4911-9bb0-c80c1f12870d","בושם","promoted:raw_docx_v2",348,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2aad124d-0340-43b8-b23d-028cc0366eb0","רשות היחיד","promoted:raw_docx_v2",943,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2ab8f988-38a0-413c-bbe9-74fa08d1e399","חומה","promoted:raw_docx_v2",59,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2aba3ccb-0af9-4bda-80df-fa7eada35bf0","נחשף","promoted:raw_docx_v2",438,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2ac0620d-5ce8-4be6-8e15-ce3990368962","מצרימה","promoted:raw_docx_v2",385,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2ac47f61-4cfd-4f83-8b1c-422c7ed83a0a","לכן","promoted:raw_docx_v2",100,true,3,"מאגר_ערכים","שמעון חיימוב",false,"research_package","vip_attributed_wordlist","medium","שמעון חיימוב"
"2ad33539-3953-4d40-b2ec-ad1e7f48d194","שב ואל תעשה","promoted:raw_docx_v2",1114,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_multiword_dictionary_phrase","high",""
"2ad5cd84-916c-4ae0-8f51-a6cb067449a3","עצה טובה","promoted:raw_docx_v2",187,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2ae3c648-dda1-4648-957d-faffb404fcaf","השגיח","promoted:raw_docx_v2",326,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2af2f15f-3c6b-4a0d-a2bf-687a62a92ef1","נבואה","promoted:raw_docx_v2",64,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2af6a010-49d3-4848-8870-04a9c8533ded","אמן ואמן","promoted:raw_docx_v2",188,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2af87137-77d1-42b4-bb34-a1f9281bceaa","הרי אררט","promoted:raw_docx_v2",625,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2afaec89-02fe-4157-80ad-a8d5ec87a47e","פרדה","promoted:raw_docx_v2",289,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2afb8dca-b8ee-49ef-bfa1-34747f439366","אור כשלמה","promoted:raw_docx_v2",602,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2b0395e4-810a-4c94-aa90-82f6ba488a23","שקמתי דבורה","promoted:raw_docx_v2",1067,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2b042588-1994-44e3-a6ee-26edeb5a648f","בעיה","promoted:raw_docx_v2",87,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2b32d370-d390-48c6-ba10-602810ae9043","סימן טוב מזל טוב","promoted:raw_docx_v2",271,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_multiword_dictionary_phrase","high",""
"2b3382cb-9a60-4bb1-904f-44d773f94716","גלוי מלתא בעלמא","promoted:raw_docx_v2",663,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_multiword_dictionary_phrase","high",""
"2b37dfb1-4c6c-4408-a627-34e61bf82e4f","צלילה","promoted:raw_docx_v2",165,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2b44de1f-b3da-4fd7-ac1d-083b3797896e","מוריד הטל","promoted:raw_docx_v2",304,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2b4bf23c-65f6-4208-9cf9-815b23fad195","צו","promoted:raw_docx_v2",96,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2b5b7af1-1bd9-4a2c-927d-169cd10a2ee6","מנחם בן עמיאל","promoted:raw_docx_v2",341,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_multiword_dictionary_phrase","high",""
"2b5dd043-da65-4c9c-ac21-4a0d729fafe8","מעט","promoted:raw_docx_v2",119,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2b6a456c-e8b0-410d-8159-81c0147f3604","ציפייה","promoted:raw_docx_v2",205,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2b6eba0e-33d3-4b1d-9ac5-0312fa5d98d6","פסח מצה מרור","promoted:raw_docx_v2",729,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_multiword_dictionary_phrase","high",""
"2b74181b-526f-4805-84ee-34cf6ee74f01","מעיל צדקה","promoted:raw_docx_v2",349,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2b764a2c-4750-4859-b979-4c6b0ec612b9","עגב","promoted:raw_docx_v2",75,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2b8bc8f8-e4fe-49f1-b61b-94ccf2e6dd6d","מגו","promoted:raw_docx_v2",49,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2b8ed7e9-3ad0-4620-8f6e-42a09a18182a","בעל","promoted:raw_docx_v2",102,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2b9d274e-eb20-4cbd-a4d9-ed7ea650b0e9","פורים קטן","promoted:raw_docx_v2",495,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2b9da82d-6324-4b0a-b7e3-4f2b447731a7","פיסח","promoted:raw_docx_v2",158,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2ba24fb0-a5e6-4cb3-bfa0-9420d25e4c44","תולעת","promoted:raw_docx_v2",906,true,3,"מאגר_ערכים","",false,"thematic_corpus","tagged_thematic_animal_world","high",""
"2ba96fa6-e9c7-4ee9-bd19-b6dc886698cd","עיקר טפל","promoted:raw_docx_v2",499,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2bb16229-b607-4a60-822e-fa61b7f4f9c4","כופר בעיקר","promoted:raw_docx_v2",688,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2bb65340-ac2d-421c-a299-8a1e03074e61","יקב","promoted:raw_docx_v2",112,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2bb7b361-4e45-4fdc-b9fb-9eed8c5a549a","זיווג","promoted:raw_docx_v2",32,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2bb7ed26-f9d1-4a96-b007-7bf16f058121","מרכב","promoted:raw_docx_v2",262,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2bb8e252-8e4b-48a1-91ee-c9e65a4d36be","אוירון","promoted:raw_docx_v2",273,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2bbd1ca5-2a36-4e8a-9389-6cc31010cfab","כוכבים","promoted:raw_docx_v2",98,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2bbd8724-bbc2-49d6-808f-673fa97acb2b","סדרת פיבואנצי","promoted:raw_docx_v2",913,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2bca5c6d-d3ed-4c38-9e73-f8a8703b2cf1","דרך האמת","promoted:raw_docx_v2",670,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2bd2fdbe-65a0-4ae9-841a-06e3d483c594","חזקת כשרות","promoted:raw_docx_v2",1441,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2bd88b4e-b5cb-4485-a435-939e50a650fd","ארבע","promoted:raw_docx_v2",273,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2bdfadd9-6e81-4695-a2b6-65f4f979c2a4","איבוד הדעת","promoted:raw_docx_v2",502,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2c00886a-0f26-4a21-849d-51254cb6fa86","פתח האולם","promoted:raw_docx_v2",570,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2c03ee88-ef87-41f9-8d24-a012a34ee753","גדולי קרקע","promoted:raw_docx_v2",523,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2c0437cb-2383-4242-8f2b-67065aa0b106","ברכת האילנות","promoted:raw_docx_v2",1124,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2c0bd6de-92c5-4f5e-8dfd-6bb9240cd838","קדושי טעות","promoted:raw_docx_v2",905,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2c22385a-a527-4042-afc6-c238654389a0","וימאן","promoted:raw_docx_v2",107,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2c2acb60-b088-4eff-abfd-ba74927fc3e5","הכנסת כלה","promoted:raw_docx_v2",590,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2c2aeca7-3361-44c8-9df3-893e4cc16c15","מלכות דאצילות","promoted:raw_docx_v2",1037,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2c30b841-f02d-42b8-8332-0efdbb9cf44f","כנען","promoted:raw_docx_v2",190,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2c31eafe-cac7-4ea5-b464-49fc5d36ac06","כנפי יונה","promoted:raw_docx_v2",231,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2c42fb9b-434b-4027-bbd7-965958d4a8bc","ארבע רוחות השמים","promoted:raw_docx_v2",1288,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_multiword_dictionary_phrase","high",""
"2c44f83b-5737-4d00-a9e9-026937b28375","שכל","promoted:raw_docx_v2",350,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2c47020e-16c4-4e25-b064-ecdf6eeed9df","גלית","promoted:raw_docx_v2",443,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2c557e54-c54e-4242-8071-cd2e514f8d8a","כטל חרמון","promoted:raw_docx_v2",363,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2c57c732-d8eb-4400-96ff-c91156d9aed2","מתנה על מנת להחזיר","promoted:raw_docx_v2",1345,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_multiword_dictionary_phrase","high",""
"2c597d2d-1a6f-4635-b1c3-7afbc1bb81cf","סומכוס","promoted:raw_docx_v2",192,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2c6c9c4f-4fc2-4eca-9cf3-ffcf82162bd2","הבחנה","promoted:raw_docx_v2",70,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2c71c4d4-5ff2-40a6-85c8-d1a89f9bd7a7","בזיון","promoted:raw_docx_v2",75,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2c83e5f0-2ffd-40cc-a5f1-50d1abae61de","כבד מאד","promoted:raw_docx_v2",71,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2c8afd90-6c57-4e5c-bb06-386f24959ad5","מכת ארבה","promoted:raw_docx_v2",668,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2c99f37f-23a2-45c8-ba30-4ee61da84513","תחנה","promoted:raw_docx_v2",463,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2c9a7b4d-5926-48fa-8ebc-c6495e5187bc","קריאת שמע שעל המיטה","promoted:raw_docx_v2",1590,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_multiword_dictionary_phrase","high",""
"2c9bf28b-3149-4a8d-9545-b163c81255cf","שעיר עיזים","promoted:raw_docx_v2",717,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2c9c2e4d-491a-48f0-bd03-b014c289618f","אחת היא יונתי תמתי","promoted:raw_docx_v2",1751,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_multiword_dictionary_phrase","high",""
"2c9ddadf-7aa0-4832-a2fd-0557b3bc7ef3","בגדים","promoted:raw_docx_v2",59,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2ca11de9-c492-4ad7-9715-0eb35efcbe44","מעי הגס","promoted:raw_docx_v2",188,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2ca8eeee-798c-47c5-87c6-9e564799b2c9","קנה","promoted:raw_docx_v2",155,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2cabc4b1-bece-443e-aba3-5f2dc5a10bed","אור ראשון","promoted:raw_docx_v2",764,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2cc27e1b-9d59-4d4a-bb81-5c028ea39e19","חלון","promoted:raw_docx_v2",94,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2cc4dbd4-dcc7-4ebc-8cb8-817e6ef70a21","אזור","promoted:raw_docx_v2",214,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2cce04f4-6028-4e6f-b896-86df332606be","יכול","promoted:raw_docx_v2",66,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2cdd9645-9e80-43a8-87c6-201ee5417a6f","תענית","promoted:raw_docx_v2",930,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2ce01999-ffd6-4f83-9b10-8326230a78f3","שתי טבעות זהב","promoted:raw_docx_v2",1211,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_multiword_dictionary_phrase","high",""
"2ceff39e-97ac-4de9-9ab6-c211ebd04617","בית הלל","promoted:raw_docx_v2",477,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2cfb91f6-d7a9-493d-9a45-cd851416146f","חסד גבורה ותפארת","promoted:raw_docx_v2",1375,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_multiword_dictionary_phrase","high",""
"2cfc453e-58a9-4e09-9d4a-7c66a0789cc0","ידיעות מחלקות","promoted:raw_docx_v2",1084,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2d0c6828-2a2b-438b-af7b-2b94d1fdfee8","זנב","promoted:raw_docx_v2",59,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2d14db58-76ae-4117-aedd-af8cc1d9db0e","בת פרעה","promoted:raw_docx_v2",757,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2d1fd203-368a-4cfe-84c6-54ac34fc1150","משה אהרון","promoted:raw_docx_v2",607,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2d225360-7bea-407d-a462-556bd36715fa","תכן","promoted:raw_docx_v2",470,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2d2a779a-3ac8-442e-b5d0-d495dfa92736","שעטנז","promoted:raw_docx_v2",436,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2d3fb4d5-2e55-4059-97ea-0f3273f82d93","פחז","promoted:raw_docx_v2",95,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2d46e5af-2321-4216-af64-1cd80d7872cb","צלפחד","promoted:raw_docx_v2",212,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2d6307ca-595f-4b32-a2da-a4a7f0af3c67","ירשת הבכור","promoted:raw_docx_v2",1143,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2d6def49-4990-49ea-9cf8-accfcda04a2c","עצור","promoted:raw_docx_v2",366,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2d706116-b62f-473f-bc77-e44d2d4b323b","מכשלה","promoted:raw_docx_v2",395,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2d80d61e-757d-4f9c-a121-b37aa5a12884","הלכה כבתראי","promoted:raw_docx_v2",693,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2d86808e-addd-4b95-abe7-3dff73596c3b","שבת תשובה","promoted:raw_docx_v2",1415,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2d8bb70e-a3bc-4d53-86ad-7ebd7daa6e9f","מזל טוב","promoted:raw_docx_v2",94,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2d91d4c6-fd49-4a00-8bfd-c3cac70f350e","דף","promoted:raw_docx_v2",84,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2daa2fe9-f9f8-4049-a581-672cb2ac06bc","סמל","promoted:raw_docx_v2",130,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2db67ab4-53ae-43dd-85b5-e7509855567e","עבודת השם","promoted:raw_docx_v2",827,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2dcbea54-7b8e-4797-af41-9fb2bb6dde2f","ליקוי ירח","promoted:raw_docx_v2",374,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2dd6681c-5a96-4a88-b428-fc58a4d2619d","מומחה","promoted:raw_docx_v2",99,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2dd79794-6197-42a9-b98a-4934a3d67a19","אבא דעשיה","promoted:raw_docx_v2",393,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2ddf9268-14e9-4ec9-9c91-58247a9019e2","המתן","promoted:raw_docx_v2",495,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2df56fc6-5f80-4774-912b-ffffe4fa8562","מקרא נדרש לפניו","promoted:raw_docx_v2",1071,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_multiword_dictionary_phrase","high",""
"2dfe6439-7fc2-458c-8376-e7ef54edbd1e","זמון","promoted:raw_docx_v2",103,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2e01a200-3476-48f4-8ef2-f4fb5f154893","אבל","promoted:raw_docx_v2",33,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2e06f2ef-cc05-458b-ad6e-e6abc823e3b8","תבונה דאצילות","promoted:raw_docx_v2",1004,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2e08237c-840b-424b-b8c1-59156f78b6a3","חרטה","promoted:raw_docx_v2",222,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2e0a426d-bf1e-4536-a5e8-0e4346b2fc00","בגד כלאים שעטנז","promoted:raw_docx_v2",546,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_multiword_dictionary_phrase","high",""
"2e0a7e4f-86d1-41a8-854d-4b9724694ae6","לב חכם","promoted:raw_docx_v2",100,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2e167a4a-8f1a-4cfc-8ae8-96c447a0ddcd","מסרת","promoted:raw_docx_v2",700,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2e181706-5a7d-4fda-b44e-560488e2a055","רעיון","promoted:raw_docx_v2",336,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2e2dbb65-3a3e-49d5-be99-411e6a8f215c","חשב האפד","promoted:raw_docx_v2",400,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2e322e88-8124-430f-bc51-b394102f1659","שמאל","promoted:raw_docx_v2",371,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2e3af914-7b01-4bed-b6b3-25c226139564","חשש","promoted:raw_docx_v2",608,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2e431467-aa22-4d3c-ac2d-94810e782e51","גינה","promoted:raw_docx_v2",68,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2e507d71-e15d-46b7-a7ee-85e86ae85787","קצץ","promoted:raw_docx_v2",280,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2e62e468-8572-43de-8b30-e0ebd31ea4a1","דבר מלכות","promoted:raw_docx_v2",702,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2e6465e3-5dd8-43a0-ae5d-099514b5cb77","נצח הוד","promoted:raw_docx_v2",163,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2e6c9a84-5a7d-4828-b7fe-389e243854d3","על החמור","promoted:raw_docx_v2",359,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2e6f342e-bea7-43e1-9678-5e33bfbb4011","נזקי ממון","promoted:raw_docx_v2",303,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2e75531f-b47e-47e5-b9f1-55bd707683e6","בורר","promoted:raw_docx_v2",408,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2e76db1d-9101-4328-a9d7-b7da01eb8fd7","התקף לב","promoted:raw_docx_v2",617,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2e84892c-fb26-4823-a494-289122b1b39f","טענת בתולים","promoted:raw_docx_v2",1017,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
"2e8998c1-d099-4d0e-8ada-abf413f4eaf4","עיר","promoted:raw_docx_v2",280,true,3,"מאגר_ערכים","",false,"research_vocabulary","short_dictionary_entry","high",""
